Timestamp(ms),Current(uA),D0-D7
14600,11455.961,00000000
14610,11366.549,00000000
14620,11460.832,00000000
14630,11556.715,00000000
14640,11518.848,00000000
14650,11239.921,00000000
14660,11708.834,00000000
14670,11546.051,00000000
14680,11298.343,00000000
14690,11571.354,00000000
14700,11502.950,00000000
14710,11334.041,00000000
14720,11483.629,00000000
14730,11857.652,00000000
14740,11474.464,00000000
14750,11548.377,00000000
14760,11935.242,00000000
14770,11496.979,00000000
14780,11498.761,00000000
14790,11996.650,00000000
14800,11603.227,00000000
14810,11577.831,00000000
14820,11843.765,00000000
14830,11582.386,00000000
14840,11639.407,00000000
14850,11848.333,00000000
14860,11509.198,00000000
14870,11450.008,00000000
14880,12063.011,00000000
14890,11600.069,00000000
14900,11606.646,00000000
14910,11961.762,00000000
14920,11767.823,00000000
14930,11644.891,00000000
14940,11853.479,00000000
14950,11458.869,00000000
14960,11701.947,00000000
14970,11752.035,00000000
14980,11574.197,00000000
14990,11809.052,00000000
15000,11781.906,00000000
15010,11680.694,00000000
15020,11954.627,00000000
15030,11873.834,00000000
15040,11682.335,00000000
15050,11837.071,00000000
15060,11724.773,00000000
15070,11488.525,00000000
15080,11583.867,00000000
15090,11509.770,00000000
15100,11266.192,00000000
15110,11484.236,00000000
15120,11454.561,00000000
15130,11223.251,00000000
15140,11678.160,00000000
15150,11559.230,00000000
15160,11289.201,00000000
15170,11468.720,00000000
15180,11639.503,00000000
15190,11273.801,00000000
15200,11578.053,00000000
15210,11458.530,00000000
15220,11436.579,00000000
15230,11435.519,00000000
15240,11868.534,00000000
15250,11406.350,00000000
15260,11353.115,00000000
15270,11896.001,00000000
15280,11492.411,00000000
15290,11412.775,00000000
15300,11842.909,00000000
15310,11616.891,00000000
15320,11506.134,00000000
15330,11942.837,00000000
15340,11566.384,00000000
15350,11636.294,00000000
15360,12147.722,00000000
15370,11510.750,00000000
15380,11612.631,00000000
15390,11851.715,00000000
15400,11556.477,00000000
15410,11499.647,00000000
15420,11990.592,00000000
15430,11608.049,00000000
15440,11706.611,00000000
15450,11624.902,00000000
15460,11415.890,00000000
15470,11600.486,00000000
15480,11711.144,00000000
15490,11570.302,00000000
15500,11878.634,00000000
15510,11721.856,00000000
15520,11618.326,00000000
15530,12032.765,00000000
15540,11807.329,00000000
15550,11575.847,00000000
15560,11926.982,00000000
15570,11925.892,00000000
15580,11682.775,00000000
15590,11795.167,00000000
15600,11669.916,00000000
15610,11506.338,00000000
15620,11483.529,00000000
15630,11805.162,00000000
15640,11448.764,00000000
15650,11433.841,00000000
15660,11571.399,00000000
15670,11293.192,00000000
15680,11633.983,00000000
15690,11478.988,00000000
15700,11361.605,00000000
15710,11345.898,00000000
15720,11796.909,00000000
15730,11390.424,00000000
15740,11582.504,00000000
15750,11892.996,00000000
15760,11309.609,00000000
15770,11316.570,00000000
15780,11801.358,00000000
15790,11523.828,00000000
15800,11491.011,00000000
15810,11716.092,00000000
15820,11392.016,00000000
15830,11499.363,00000000
15840,11896.744,00000000
15850,11503.144,00000000
15860,11568.658,00000000
15870,12099.771,00000000
15880,11583.278,00000000
15890,11452.963,00000000
15900,11885.780,00000000
15910,11443.400,00000000
15920,11620.762,00000000
15930,11544.902,00000000
15940,11374.978,00000000
15950,11622.216,00000000
15960,11855.909,00000000
15970,11478.677,00000000
15980,11710.358,00000000
15990,11646.239,00000000
16000,11681.364,00000000
16010,11805.659,00000000
16020,11678.323,00000000
16030,11547.439,00000000
16040,11808.209,00000000
16050,11792.240,00000000
16060,11626.738,00000000
16070,11756.727,00000000
16080,11827.515,00000000
16090,11725.032,00000000
16100,11990.998,00000000
16110,11831.671,00000000
16120,11531.894,00000000
16130,11829.253,00000000
16140,11663.845,00000000
16150,11353.830,00000000
16160,11524.945,00000000
16170,11540.968,00000000
16180,11271.592,00000000
16190,11277.397,00000000
16200,11693.748,00000000
16210,11302.706,00000000
16220,11401.314,00000000
16230,11882.065,00000000
